53.8154	92.915
54.4218	92.695
53.4296	92.64
53.2091	92.64
54.1462	92.53
52.1618	92.475
52.8784	92.42
52.8233	92.42
52.6028	92.42
51.8311	92.42
52.3272	92.365
54.091	92.31
53.0437	92.2
54.2013	92.145
52.6028	92.09
53.3745	91.925
54.3115	91.87
52.6028	91.76
53.5949	91.705
48.634	91.54
48.8545	91.375
48.634	91.375
43.5078	90.935
43.5078	90.88
48.4687	90.825
45.7126	90.77
46.4292	90.715
44.5	90.715
43.5629	90.385
44.0039	90.33
51.9413	84.555
51.8862	84.555
51.7759	84.555
51.6657	84.555
51.8862	84.5
51.7208	84.5
51.6657	84.5
51.6106	84.5
51.5003	84.5
51.2247	84.5
52.0516	84.445
51.9413	84.445
51.8862	84.445
51.8311	84.445
51.7759	84.445
51.7208	84.445
51.6657	84.445
51.5003	84.445
51.4452	84.445
51.8862	84.39
51.8311	84.39
51.7759	84.39
51.7208	84.39
51.6657	84.39
51.6106	84.39
51.5555	84.39
51.5003	84.39
51.4452	84.39
51.3901	84.39
51.335	84.39
51.2247	84.39
51.9964	84.335
51.9413	84.335
51.8862	84.335
51.8311	84.335
51.7759	84.335
51.7208	84.335
51.6106	84.335
51.5555	84.335
51.5003	84.335
51.3901	84.335
51.335	84.335
51.9964	84.28
51.8862	84.28
51.8311	84.28
51.7759	84.28
51.7208	84.28
51.6106	84.28
51.5555	84.28
51.5003	84.28
51.4452	84.28
51.2799	84.28
51.9964	84.225
51.8862	84.225
51.7208	84.225
51.6657	84.225
51.5555	84.225
51.5003	84.225
51.335	84.225
51.6657	84.17
51.5003	84.17
51.6106	84.115
33.0658	93.245
30.8609	93.19
30.6956	93.135
36.7589	93.08
30.3097	93.08
38.3574	92.97
34.8297	92.915
29.6483	92.915
36.0974	92.86
37.7511	92.695
37.1447	92.475
33.6721	92.365
34.2784	92.09
33.4516	92.035
32.6799	91.815
32.1838	91.21
31.4673	91.155
30.42	91.045
30.3648	90.99
29.7585	90.88
30.8609	90.77
30.42	90.77
38.2472	90.22
39.5701	89.835
39.7906	89.67
38.8535	89.505
39.1842	89.45
33.176	89.45
38.192	89.285
37.8613	89.285
36.814	89.285
36.7038	89.23
32.7902	89.065
37.9164	89.01
33.3965	88.9
33.0658	88.9
31.357	88.845
32.8453	88.79
32.4594	88.79
31.7429	88.79
33.5067	88.735
33.0107	88.735
31.1365	88.735
36.3179	88.68
33.3965	88.68
31.4121	88.68
33.2311	88.625
33.1209	88.625
33.0107	88.625
37.7511	88.57
33.3965	88.57
33.3414	88.57
33.176	88.57
32.2941	88.57
33.3965	88.515
30.8609	88.515
31.5775	88.46
31.5224	88.46
33.3414	88.405
31.5224	88.405
31.4121	88.405
31.0814	88.405
32.9004	88.35
31.4673	88.35
33.2311	88.295
33.0658	88.295
31.798	88.295
31.4673	88.295
29.6483	88.24
31.4121	88.185
31.1917	88.185
31.5775	88.075
31.357	88.075
30.9712	88.075
31.798	87.965
31.1917	87.91
31.9082	87.855
31.3019	87.745
26.8681	92.42
25.1593	91.98
27.3642	91.925
25.6554	91.87
22.4033	91.32
21.5765	91.21
20.5843	91.21
21.5765	91.155
19.6472	90.88
17.3873	90.825
18.6551	90.715
18.4346	90.66
18.2692	90.605
17.2219	90.55
17.1668	90.495
16.7809	90.495
16.5053	90.495
16.7258	90.44
16.9463	90.385
15.1824	90.385
14.7966	90.33
16.7809	90.275
17.0565	90.22
26.9783	90.11
25.6003	90.11
14.9068	90.055
16.6156	90
26.7027	89.945
16.6156	89.89
14.7415	89.89
14.6312	89.89
15.0171	89.725
26.8681	89.505
24.112	89.45
23.175	89.34
23.3403	89.12
21.6316	89.12
23.7262	89.065
21.6867	88.955
21.4111	88.79
22.1828	88.735
21.6316	88.735
21.5765	88.625
21.2457	88.515
21.0804	88.515
21.7418	88.46
20.6945	88.46
20.5292	88.405
21.6316	88.295
19.3165	88.295
19.5921	88.185
24.2774	88.13
27.5847	88.075
24.7184	87.965
24.3876	87.965
24.2223	87.965
24.9389	87.91
24.3325	87.91
26.4822	87.855
24.2774	87.855
16.7258	87.855
17.0565	87.8
24.2774	87.745
23.8916	87.745
18.159	87.745
24.7184	87.69
24.553	87.69
24.4428	87.69
23.8364	87.69
17.4975	87.69
24.6632	87.635
24.4979	87.635
24.2774	87.635
24.1672	87.635
17.3873	87.635
26.2066	87.58
24.3876	87.58
23.9467	87.58
24.553	87.525
24.4428	87.525
16.8361	87.525
16.0644	87.525
24.553	87.47
24.3876	87.47
24.0018	87.47
22.4033	87.47
22.3482	87.47
22.6238	87.415
22.0174	87.415
19.537	87.415
22.5135	87.305
21.6867	87.25
24.553	87.195
24.112	87.085
21.8521	87.085
22.4584	87.03
18.159	87.03
17.0014	87.03
19.6472	86.92
21.8521	86.81
15.1824	86.755
15.1273	86.59
14.7415	86.48
15.0171	86.205
15.4029	86.15
15.1273	86.095
14.8517	86.095
14.6312	86.04
10.4179	93.355
5.78771	92.035
5.56723	92.035
5.84284	91.98
5.78771	91.98
5.73259	91.98
6.06332	91.925
5.67747	91.925
5.78771	91.87
5.67747	91.87
5.78771	91.815
5.67747	91.815
5.62235	91.705
5.84284	91.65
5.73259	91.54
5.78771	91.485
5.73259	91.485
5.62235	91.32
5.73259	91.265
5.62235	91.21
5.62235	90.22
5.73259	90.165
5.45699	90.055
5.51211	90
5.56723	89.725
12.4574	89.56
10.3628	89.395
10.1974	89.395
10.7486	89.34
10.473	89.34
10.1423	89.175
10.0872	89.175
11.9062	89.12
12.0715	89.065
11.2447	89.065
11.1896	89.065
9.81155	89.065
5.67747	89.065
10.8589	89.01
8.8745	89.01
5.51211	89.01
11.4652	88.955
10.8037	88.955
10.4179	88.845
