34.4989	93.135
34.1131	92.805
33.5619	92.255
33.2311	92.09
32.6799	91.54
32.239	91.1
32.3492	90.825
32.1287	90.825
32.9004	90.55
32.0185	90.44
32.0185	90.11
31.4673	89.67
30.8609	89.175
30.9712	89.12
30.9161	89.12
30.8058	89.01
30.6956	88.845
29.6483	87.58
29.8136	87.25
29.0971	87.14
29.1522	86.59
29.3175	86.425
19.3716	93.465
18.9858	93.41
19.2614	92.915
19.6472	92.86
19.1511	92.64
19.537	92.585
20.1433	92.475
19.6472	91.65
20.474	90.935
20.4189	90.605
20.3087	90.605
20.3638	90.55
21.1355	90.44
20.7497	90.44
20.4189	90.275
20.3087	90.165
20.6945	90.11
20.8599	90.055
20.7497	90.055
20.6945	90.055
20.8599	89.945
20.6945	89.89
20.7497	89.56
20.474	89.505
20.6945	89.45
20.915	89.34
21.356	87.91
21.4662	87.855
21.4662	87.525
21.5213	87.14
21.7418	86.535
21.9072	86.48
21.797	86.48
22.0726	86.425
22.3482	86.205
27.2539	85.545
22.8443	85.05
23.0096	84.885
26.9232	84.775
22.8443	84.775
23.0647	84.72
22.8994	84.665
23.1199	84.61
26.7579	84.28
26.5925	84.28
26.4271	84.28
26.372	84.28
26.6476	84.17
26.2618	84.17
23.5057	83.785
26.2618	83.675
25.8759	83.51
25.7106	83.51
25.8208	83.455
23.8364	83.125
23.5057	83.07
25.2696	83.015
25.1593	82.905
24.0569	82.905
23.7262	82.905
25.4901	82.85
25.0491	82.85
24.0018	82.85
23.8364	82.85
23.8916	82.795
25.2145	82.685
25.0491	82.685
24.994	82.63
24.0569	82.63
24.9389	82.575
24.0018	82.575
24.2223	82.52
24.112	82.465
24.8837	82.355
24.9389	82.3
24.0018	82.3
24.112	82.245
24.553	82.025
24.3876	82.025
24.3325	82.025
24.2223	82.025
24.6632	81.97
24.2223	81.97
24.3325	81.915
24.2774	81.915
24.1672	81.915
24.3876	81.86
24.2774	81.86
24.4428	81.805
24.3876	81.695
24.3876	81.64
24.112	81.365
24.553	81.255
24.6081	81.145
24.7184	80.485
10.4179	93.355
49.7912	44.395
51.2795	44.34
50.9488	44.065
50.3975	43.9
54.4765	43.845
53.2638	43.845
53.9804	43.735
53.5946	43.625
55.634	43.46
50.0668	43.46
49.681	43.405
51.6102	43.24
50.8936	43.075
50.5078	43.02
50.3975	43.02
50.618	42.965
58.3901	42.91
53.2638	42.8
50.7834	42.8
50.0117	42.8
50.7283	42.745
50.3424	42.69
52.878	42.635
60.9257	42.58
61.0359	42.525
53.6497	42.47
54.0355	42.36
61.6974	42.195
55.8545	42.085
56.3506	42.03
56.1853	42.03
56.1301	42.03
55.7994	42.03
56.5711	41.975
56.1301	41.975
56.5711	41.92
56.2955	41.92
53.8151	41.92
56.516	41.865
56.075	41.865
55.9648	41.865
56.516	41.81
56.4609	41.81
56.4057	41.81
56.075	41.81
55.7994	41.81
53.9253	41.81
56.4609	41.755
56.2955	41.755
55.6892	41.755
54.697	41.755
55.3033	41.7
55.9648	41.59
56.1853	41.535
56.075	41.48
56.7365	41.37
36.979	47.695
37.6956	47.53
37.9712	47.31
37.6404	47.31
37.8058	47.255
37.8609	47.2
37.9161	47.035
39.5146	46.87
36.8688	46.87
37.0341	46.65
36.538	46.595
38.9634	46.54
36.8688	46.485
36.9239	46.375
41.3336	46.21
41.2784	46.21
38.798	46.21
36.8688	46.1
42.6565	46.045
40.617	46.045
41.4989	45.935
44.8062	45.55
44.6959	45.55
43.9243	45.44
43.3179	45.44
43.5935	45.385
44.8062	45.275
36.0419	45.275
44.3101	45.22
36.8688	45.22
45.0267	45.165
46.8457	45.11
37.5853	45.11
45.6881	45.055
45.0267	45.055
43.6486	45.055
36.1522	45.055
47.6174	45
46.9008	45
45.5779	45
45.5228	45
44.9164	45
46.4047	44.945
45.1369	44.945
44.9164	44.945
47.6174	44.89
45.1369	44.89
47.5622	44.835
47.2866	44.835
46.4047	44.835
37.3648	44.835
47.7827	44.78
47.2866	44.78
46.9008	44.78
47.9481	44.725
47.7276	44.67
47.3969	44.67
40.5067	44.615
47.8379	44.56
47.1764	44.505
46.3496	44.505
46.1842	44.505
38.9082	44.505
46.2945	44.45
39.7902	44.395
47.7827	44.34
47.5622	44.285
41.3336	44.175
48.5544	44.12
42.877	44.12
40.4516	44.12
40.1209	44.12
42.436	44.065
47.8379	44.01
47.7276	43.955
48.7749	43.9
48.6647	43.9
43.5935	43.79
44.1999	43.735
46.5701	43.405
48.1135	43.24
47.1764	43.24
